  -2.0000000  -2.0000000  -2.5387894E-04
  -2.0000000  -1.9000000  -3.0315845E-04
  -2.0000000  -1.8000001  -3.1742512E-04
  -2.0000000  -1.7000000  -2.6011883E-04
  -2.0000000  -1.6000000  -8.2651153E-05
  -2.0000000  -1.5000000   2.7242571E-04
  -2.0000000  -1.4000000   8.6424005E-04
  -2.0000000  -1.3000001   1.7421843E-03
  -2.0000000  -1.2000000   2.9311609E-03
  -2.0000000  -1.1000000   4.4157431E-03
  -2.0000000  -1.0000000   6.1267978E-03
  -2.0000000  -0.9000000   7.9347743E-03
  -2.0000000  -0.8000000   9.6535804E-03
  -2.0000000  -0.7000000   1.1057382E-02
  -2.0000000  -0.6000000   1.1909955E-02
  -2.0000000  -0.5000000   1.2002939E-02
  -2.0000000  -0.4000000   1.1196178E-02
  -2.0000000  -0.3000000   9.4516808E-03
  -2.0000000  -0.2000000   6.8527781E-03
  -2.0000000  -0.1000000   3.6025485E-03
  -2.0000000   0.0000000  -0.0000000
  -2.0000000   0.1000000  -3.6025485E-03
  -2.0000000   0.2000000  -6.8527781E-03
  -2.0000000   0.3000000  -9.4516808E-03
  -2.0000000   0.4000000  -1.1196178E-02
  -2.0000000   0.5000000  -1.2002939E-02
  -2.0000000   0.6000000  -1.1909955E-02
  -2.0000000   0.7000000  -1.1057382E-02
  -2.0000000   0.8000000  -9.6535804E-03
  -2.0000000   0.9000000  -7.9347743E-03
  -2.0000000   1.0000000  -6.1267978E-03
  -2.0000000   1.1000000  -4.4157431E-03
  -2.0000000   1.2000000  -2.9311609E-03
  -2.0000000   1.3000001  -1.7421843E-03
  -2.0000000   1.4000000  -8.6424005E-04
  -2.0000000   1.5000000  -2.7242571E-04
  -2.0000000   1.6000000   8.2651153E-05
  -2.0000000   1.7000000   2.6011883E-04
  -2.0000000   1.8000001   3.1742512E-04
  -2.0000000   1.9000000   3.0315845E-04
  -2.0000000   2.0000000   2.5387894E-04
  
  -1.9000000  -2.0000000  -3.0315845E-04
  -1.9000000  -1.9000000  -3.3038371E-04
  -1.9000000  -1.8000001  -2.9116453E-04
  -1.9000000  -1.7000000  -1.3274202E-04
  -1.9000000  -1.6000000   2.1208903E-04
  -1.9000000  -1.5000000   8.1967039E-04
  -1.9000000  -1.4000000   1.7649822E-03
  -1.9000000  -1.3000001   3.1059363E-03
  -1.9000000  -1.2000000   4.8639188E-03
  -1.9000000  -1.1000000   7.0037041E-03
  -1.9000000  -1.0000000   9.4174100E-03
  -1.9000000  -0.9000000   1.1917822E-02
  -1.9000000  -0.8000000   1.4245836E-02
  -1.9000000  -0.7000000   1.6094528E-02
  -1.9000000  -0.6000000   1.7149037E-02
  -1.9000000  -0.5000000   1.7137039E-02
  -1.9000000  -0.4000000   1.5881060E-02
  -1.9000000  -0.3000000   1.3341609E-02
  -1.9000000  -0.2000000   9.6406434E-03
  -1.9000000  -0.1000000   5.0581475E-03
  -1.9000000   0.0000000  -0.0000000
  -1.9000000   0.1000000  -5.0581475E-03
  -1.9000000   0.2000000  -9.6406434E-03
  -1.9000000   0.3000000  -1.3341609E-02
  -1.9000000   0.4000000  -1.5881060E-02
